Operating Expense Rate,Research and development expense rate,Tax rate (A),Quick Assets/Total Assets,Current Assets/Total Assets,Inventory/Current Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Fixed Assets to Assets,feat_quick_to_current
-0.611657746585137,0.5954318236504709,-0.8570735796498863,-0.7503932916082974,-0.5534838934768017,-0.11074610875292533,-0.11590953569270049,-0.42249763421062025,1.9635694729298263,-0.3504984795880768,-0.691325316728231
1.1139916806317975,0.6032015948283006,-0.8570735796498863,1.4076202552298787,0.6218604160333426,-0.11074610882623942,-0.11590953576945388,-0.42249763421062564,-0.6329979011386866,-1.081284102948749,1.4627138946253357
-0.6116577465850629,-0.7565083612917971,-0.8570735796498863,-0.12756822482049573,0.3971674802708543,-0.11074610875100066,-0.11590953574229812,-0.4224976342105819,-0.6329979011386809,-0.2582430165941352,-0.9507424908533275
-0.611657746585036,-0.7565083612917703,-0.8570735796498863,1.118325268636212,0.3481523352863065,-0.11074610882698076,-0.11590953576945388,-0.42249763421053044,-0.632997901138602,0.5040933169755202,1.3340518548768892
-0.6116577465851549,-0.04945918410939729,0.8631356323681376,-0.8817603971324389,-1.080059953032528,-0.1107461087836682,-0.1159095355931602,3.044333645820177,1.7384335734441136,2.288818009569769,0.2889476638943717
-0.6116577465851526,-0.6286956254166042,-0.8494654009147339,-1.133000708414123,-1.1949791188685353,-0.11074610877516516,-0.11590953563201534,-0.42249763421062086,2.1076564486006824,-0.8952788907272767,-0.4180369222648681
-0.6116577465851598,0.5410434254056626,-0.8570735796498863,0.5175430499570028,0.41056880266964335,-0.11074610877202523,-0.11590953576945388,2.2928323867541858,1.3572034503149735,-0.057442653932053604,0.412681618591591
-0.611657746585164,-0.6178179457676425,-0.8570735796498863,-0.05761598928227837,-0.6921295556097974,9.559214774929673,-0.11590953559696912,-0.42249763421060793,-0.6329979011386707,1.7346208368793354,1.1487027835337038
-0.6116577465851089,-0.7565083612919034,1.12181370936333,-0.5638805958685199,-0.6565811430597548,-0.11074610878963916,-0.11590953575125909,-0.4224976342106321,1.8164806852658275,0.9523459620798893,-0.03526590741967827
-0.510039611553391,-0.7565083612919034,1.062469915229136,1.329521099432448,1.2671397560046949,-0.11074610879232903,-0.11590953573785005,2.094322620208452,1.2491382185618316,-0.3709732576016731,0.389553638086769
-0.611657746585018,-0.7565083612917284,-0.8570735796498863,-0.2638262715448969,0.7548329003855451,-0.11074610859748459,-0.11590953576324804,-0.4224976342105785,-0.6329979011386881,-0.4819576750653019,-1.015982992149841
-0.6116577465851275,-0.48806276709788593,-0.8570735796498863,-1.0422782365229726,-1.3057217656578333,-0.11074610879820032,-0.1159095352647291,-0.4224976342106117,-0.6329979011386868,2.415322696224867,0.05422334701029394
-0.6116577465851398,-0.75650836129184,-0.09473407038758441,1.766336777719278,1.4122064630484013,-0.11074610876746949,-0.11590953576945388,-0.4224976342105994,-0.6329979011386716,-1.0922184364759593,0.7592935530859782
0.7608066991188035,-0.7565083612919034,-0.8570735796498863,0.611390080280228,1.073393864414136,-0.11074610879015598,-0.11590953575638172,1.9064473054419544,0.7688482996589777,-0.09168295898115342,-0.03311956854579689
-0.6116577465851657,-0.7565083612918642,0.4119706333735805,-1.2724097203720017,-1.6506789356619462,-0.11074610881300877,-0.11590953576945388,0.0950456857121361,-0.13169529828387316,-0.11044471447299319,0.35794023381097745
1.0644218586650616,-0.5653719903172918,-0.8570735796498863,-1.0054277050638767,-0.7303165894890157,-0.11074610877124466,-0.11590953568530014,-0.4224976342106293,1.204111038664689,1.576464519429766,-1.160303016124086
1.5446295089678168,-0.7565083612919034,-0.8570735796498863,-1.7867979398206535,-2.0128942735869426,-0.11074610882698076,-0.11590953433093037,1.4030832545581302,-0.45288918155015667,1.3907802149905715,1.1847515631688414
1.761497480072287,-0.7565083612919034,-0.32069697882162074,1.5300563833991982,1.763982541009303,-0.11074610875672533,-0.11590953576945388,2.338915011130874,1.2671490905206886,-1.096151968340819,0.16498704173539933
-0.6116577465849025,-0.7565083612915842,-0.8570735796498863,0.7182932214327239,0.25505181109763964,-0.1107461087259145,-0.11590953576945388,-0.42249763421049846,-0.6329979011385888,-1.1561801732199166,0.8848361347623601
1.876127693370364,0.2457921206481327,-0.42188575599915207,0.7914047945811945,0.44860283374160453,-0.1107461087711514,-0.11590953576945388,-0.4224976342106228,-0.63299790113869,0.21658745357847342,0.7635276978983851
-0.6116577465851631,-0.7565083612919034,0.18981181430712626,0.901979456245802,0.45507299192629824,-0.11074610879228,-0.11590953576945388,-0.4224976342106107,-0.6329979011386789,-0.08446490746597503,0.9614431414809723
-0.6116577465851416,1.8541347544588882,1.0936634480432645,-0.8958015125851666,-0.8999191165904941,-0.11074610877969578,-0.1159095357499884,3.044333645820177,1.4142378781846874,0.0886283213441178,-0.34751120508984273
0.41381794535165145,-0.7565083612919034,-0.8570735796498863,-1.6155471841807465,-0.9233017456400662,-0.11074610874852014,-0.11590953576945388,1.6618549145195327,-0.3640355465531287,1.9591739809658872,-2.1470515958646534
0.9683803286045105,-0.7301299881431713,-0.8570735796498863,-0.9755051083087527,-1.4012346286877801,-0.11074610881502839,-0.11590953575404338,-0.4224976342106249,-0.6329979011386901,-0.457620714083293,0.922907588618169
-0.6116577465851539,-0.7565083612918536,-0.8570735796498863,-0.6734407162967866,0.9869630408294813,-0.11074610871346216,-0.11590953576945388,-0.422497634210619,0.798866419590406,-0.5917265600274461,-1.701185018620832
-0.6116577465851403,-0.5711993187006641,0.09775285161178034,-0.7835199240854027,-0.9248563117672717,-0.11074610873128249,-0.11590953573306798,-0.4224976342106211,-0.6329979011386953,-0.7033723417739549,-0.5815194670724767
-0.61165774658516,2.8137014949208607,0.575546476179364,1.3086713281213922,0.756987882326366,-0.11074610878244602,-0.11590953576176943,-0.4224976342106042,-0.632997901138672,-1.1832855415187706,0.9792794916426021
-0.6116577465851591,1.0188843528421916,-0.1989661190591778,-0.7392755039612701,-0.34563639722938666,-0.1107461087712467,-0.11590953570310744,-0.4224976342106251,1.4652686820681156,1.4459390670441137,-1.0020390151502423
-0.6116577465851403,-0.7565083612918623,0.6622797137601076,-0.14206342506645486,-0.4759323289355352,-0.11074610878251301,-0.11590953576945388,-0.4224976342105965,-0.6329979011386708,0.2841039638069771,0.48626417948553424
-0.6116577465851626,0.8246400733964481,-0.4835120037538885,-1.0604250145626501,-1.3581421951955521,-0.11074610879455503,-0.11590953555150538,-0.4224976342106223,-0.632997901138693,-0.3914633134489512,0.3296475337364396
0.5129575892851235,-0.5785806013196023,0.3686040145832162,-0.26755196872679027,-0.019995688789806308,-0.11074610878494891,-0.11590953574844302,-0.4224976342106047,-0.6329979011386898,0.08267790084239342,-1.6425239901278823
-0.6116577465851479,-0.7357242233912088,-0.8570735796498863,-1.1120739185762805,-1.2595695965667246,-0.11074610880695193,-0.11590953576945388,-0.4224976342106316,1.696408205540114,0.9860951206285592,-0.0617522127746093
2.077505095110229,0.1719792944587502,0.9917138529922219,0.018395136638268555,-0.13163306867984254,-0.11074610877408196,-0.11590953573149068,-0.4224976342105987,-0.6329979011386769,0.07133214922875,0.412610121128699
1.0675199725379825,-0.03780452734265269,1.445922123480834,0.03163311205770808,1.4058748784400832,-0.11074610856994305,-0.11590953576945388,1.3640902647009328,0.051415233297839834,-1.220771226910121,-1.2461129620948819
-0.6116577465849753,-0.7565083612917867,0.4492507091758343,-0.6367520647689388,-0.9339713303207683,-0.11074610880536805,-0.11590953569512136,-0.42249763421061814,-0.6329979011386888,1.2687814372518842,-0.8069733371242302
0.9993614673337206,-0.7565083612919034,0.9133496120201431,-1.0861452129159648,-1.2257172922580999,-0.11074610874362562,-0.11590953576945388,-0.4224976342106287,1.8705133011423984,0.6889300130641117,-0.09340967159905163
-0.6116577465851543,2.1726953727499074,0.8494409106448626,1.9811289611263934,1.6158655939713302,-0.11074610875937356,-0.11590953576945388,-0.4224976342105769,-0.632997901138654,-0.7978405417290156,0.7294421293970104
-0.6116577465851507,2.8137014949208607,-0.3381957899124719,0.5173992673611577,0.7586766505211626,-0.1107461086797991,-0.11590953576945388,-0.4224976342106129,-0.6329979011386911,-0.7366053932230716,-0.10868724347538532
1.2627011465320057,0.6420504507174493,-0.35721623675035435,-0.40457599093908625,-0.836331981455044,-0.11074610879191077,-0.11590953572353767,-0.4224976342106271,-0.632997901138692,0.8960959199348472,0.6645907805546006
-0.6116577465851558,2.899168977876988,-0.535247619152927,0.9360998851283621,1.3994257137178465,-0.11074610868299932,-0.11590953575142164,-0.4224976342106175,-0.6329979011386951,-0.4754711643297406,-0.23601874946204038
-0.6116577465851305,0.15255486651417585,0.8760695362178967,0.19164699413134825,0.5095564669981107,-0.1107461087528245,-0.11590953576693609,-0.42249763421061415,-0.632997901138694,-0.1546768745331326,-0.8300622057667254
1.4578823205260287,0.9800354969530428,-0.8570735796498863,0.448672345154495,0.042708684953854395,-0.11074610880802907,-0.11590953573771641,2.8883616863913866,2.0896455766418254,-0.9344405267335799,0.7905366553514493
-0.6116577465851423,1.589962534412677,1.3706011540028258,-0.5047825203387877,-0.9110151301062982,-0.11074610880329921,-0.11590953576945388,-0.4224976342105468,-0.6329979011386297,-0.9572671751967262,-0.3722048948069557
-0.6116577465851484,0.2185979215257286,-0.8570735796498863,-1.166448175402295,-0.9447823131021144,-0.1107461086416761,-0.11590953558336524,-0.13005021028168676,0.6427721959469785,0.9134631740163747,-0.958537048183066
0.6554708274394895,0.5177341118721734,-0.18146730796832664,1.3855946132205874,1.650889583418274,-0.11074610875407274,-0.11590953576945388,2.399176904546543,1.2791563384932598,-0.9107403096406054,-0.0639469141484866
-0.6116577465832338,-0.7565083612912606,-0.8570735796498863,-0.5750111229492186,-0.8661610250321716,-0.11074610879951613,-0.11590953576608744,-0.42249763421013237,-0.6329979011383365,-0.627763159381057,-0.0020130411557660317
-0.6116577465851217,-0.7565083612918598,-0.1533170466482618,-0.4182293190793361,-0.5333714363753825,-0.11074610879602456,-0.11590953576945388,-0.4224976342106262,2.28476335619611,0.022631288241111474,0.0825406206722176
-0.6116577465851347,-0.7565083612918441,-0.4622091032954612,1.43499801118094,1.3281177879478163,-0.11074610866166,-0.11590953576945388,-0.4224976342105538,-0.6329979011386426,-0.4680163351791078,0.523171685632492
1.3432521072279517,1.182049547576616,0.5123985926775991,1.007402647427692,0.6701793390134619,-0.11074610878255652,-0.11590953573472793,-0.422497634210618,-0.6329979011386864,-0.6408828616637274,0.7312440948084842
2.015542817651809,1.7103939876690382,-0.01180492217441915,1.4464261796638331,2.019047715388969,-0.1107461087827868,-0.11590953576945388,3.044333645820177,1.5253049219309722,-1.200468393874968,-0.08902289518622113
-0.6116577465851502,-0.7565083612918616,-0.8570735796498863,-0.216217912214651,0.6084882912250638,-0.1107461087591812,-0.11590953576825157,-0.4224976342106272,-0.4408819335775853,-0.9456077229186476,-0.8279696673833381
-0.6116577465851539,1.4928403946898054,-0.8091420536184248,1.347684307671767,1.0200903436470863,-0.11074610880334802,-0.11590953572532897,-0.4224976342106073,-0.6329979011386783,-0.2980359322694076,0.7654957245212661
2.154957941933254,-0.604609334765332,0.4058840903854625,-0.1554827250918331,-0.4999112345699074,-0.11074610880032633,-0.11590953571519279,-0.4224976342106292,-0.6329979011386954,0.8373378321846567,0.6489748966520333
-0.611657746585114,-0.352480260044757,-0.1114720636049221,-1.5092803541486455,-1.9556330885055453,-0.11074610882274655,-0.11590953570702571,1.1974838534929062,0.8889207793846912,0.6483085824048862,0.8498351209717393
0.4107198314787305,-0.7565083612919034,-0.8570735796498863,0.7173358923114778,0.6826792804591626,-0.11074610879361463,-0.11590953576392493,-0.4224976342106172,-0.6329979011386901,-0.9609026506057406,-0.8802988561364271
1.8451465546411538,2.098882546560525,-0.6980626440851947,1.5700550543490754,1.3536152563161563,-0.11074610878702747,-0.11590953576945388,-0.42249763421061215,-0.6329979011386833,-1.0277039185041217,0.7223650925269689
-0.6116577465849034,-0.7565083612914995,-0.8570735796498863,0.18981862851364423,-0.4097710859059892,-0.11074610879525286,-0.11590953576475543,-0.4224976342101735,-0.6329979011382997,-0.41838852997141246,1.1988321038581513
0.37354246500367844,-0.17766040854358794,0.8387894604156504,1.3154500122339146,0.7494300174987818,-0.11074610881770457,-0.11590953576945388,1.2152079397916324,0.8649062834395485,-1.128224747092499,1.0220348821962149
-0.6116577465851515,1.7298184156136125,-0.8570735796498863,-0.03874005429079181,0.1855011900463309,-0.11074610878136162,-0.11590953573825984,-0.42249763421060116,-0.632997901138686,0.7729807612127444,-0.3255134714530522
-0.6116577465849697,-0.7565083612917536,4.199961094746349,0.6420816355429025,-0.0733511380639022,9.559214774929673,-0.11590953576945388,-0.4224976342104821,-0.6329979011385591,-0.8787182581119578,1.3490289664595208
-0.6116577465851615,1.0499634375535105,0.34958356774533134,-0.32296100833374963,-0.7289408603458257,-0.1107461088079145,-0.11590953576420536,-0.42249763421062997,-0.6329979011386948,-0.5021017212151493,0.8816687915977697
-0.6116577465851504,0.05543272679130415,0.577828929799911,-1.0334440736215047,-0.8604365551914169,-0.11074610873872343,-0.11590953566474214,-0.42249763421063014,1.2701509025138313,1.9481033978441653,-0.6480968270438057
1.3525464488467147,0.6148562515950452,0.9468255984548183,-0.9099789871612769,-1.166885647897411,-0.11074610878417804,-0.11590953575090002,2.6863071025859075,-0.4105636324468427,2.340729518558335,0.3519140662621838
-0.6116577465851497,-0.7565083612919034,0.34121457113666626,-1.5638647749322971,1.9240140329013367,-0.11074610870234047,-0.11590953576945388,-0.42249763420995945,-0.63299790113867,-1.1746510479701888,-3.107968504450803
-0.6116577465851382,2.899168977876988,3.218627768771418,-0.4246298621995334,-0.7172855910246686,-0.11074610879860669,-0.11590953576945388,-0.4224976342106085,-0.6329979011386815,-0.7079700485406314,0.3482370969704572
-0.6116577465851544,0.4983096839275991,0.8456368212772841,0.07083250150236126,0.04580080037865381,-0.11074610875962454,-0.11590953575785906,-0.4224976342106076,-0.6329979011386854,0.10732775646403343,0.2522898211851128
-0.6116577465851398,-0.7565083612919034,-0.8570735796498863,0.5313125114037207,0.9668225939933194,-0.11074610876165587,-0.11590953576271552,-0.4224976342106014,-0.6329979011386866,-0.8690078994109058,-0.856182249655709
0.39213114824120443,-0.7565083612919034,1.1111622591341177,1.8140125616818141,1.343893996367729,-0.1107461088040372,-0.11590953574938286,-0.184994877807738,1.3992288182189732,-0.584303291458212,0.753910140034252
-0.6116577465851192,-0.7565083612918393,-0.8570735796498863,0.7538297877810952,0.34676095511965405,-0.11074610871567388,-0.11590953572294109,-0.4224976342105143,-0.6329979011386041,0.654003916993596,0.13282866985960579
0.8971237095273276,-0.38045143628494404,-0.6508919359272481,-0.2238226411282471,-0.6348406589721342,-0.11074610879930367,-0.11590953567059524,-0.42249763421062203,-0.6329979011386886,1.6299342470734366,0.7909093342568395
2.430690076623223,0.7857912175072994,-0.8570735796498863,-0.7820007439986777,-0.7744535627170449,-0.11074610870584878,-0.11590953573018851,-0.4224976342105999,-0.6329979011386859,0.44504503936216,-0.4242503566324589
-0.05399724945941963,-0.7565083612919034,-0.8570735796498863,-1.0132074465347918,-1.1090154242129433,-0.11074610879114774,-0.11590953570028806,1.8036476049093424,0.7298247437481208,2.1866737842300843,-0.38931516796779103
2.229312674883358,-0.7565083612919034,1.159093785165576,1.0787364299858844,0.7590850869508446,-0.11074610880159266,-0.11590953576587155,-0.42249763421062403,-0.6329979011386913,-1.0000718601047929,0.6825453667304129
-0.6116577465851589,0.4244968577382166,0.720862690020786,-0.3621634384662751,-0.4438360843250604,-0.11074610873449453,-0.11590953576727765,-0.42249763421062264,-0.6329979011386957,0.5167080185522895,0.12332213411072478
-0.6116577465851605,1.6171567335350812,-0.7695795241956306,-0.31670006948485896,-0.7320624520970848,-0.11074610879484822,-0.11590953576945388,2.2113015897800454,1.5733339138212576,0.4444990517718677,0.5248234444233755
-0.6116577465850329,-0.7565083612918148,-0.8570735796498863,-0.19891210980201623,-0.7876590591758188,-0.11074610882405748,-0.11590953576945388,-0.42249763421062686,-0.6329979011386883,0.3511923440192993,0.5102461613927254
-0.6116577465851105,-0.756508361291833,0.9772583133954309,-0.683734105308248,-1.2311221773980827,-0.11074610882405506,-0.11590953576945388,-0.4224976342105504,-0.6329979011386213,-0.8155730663602985,1.3641073596120867
-0.6116577465843073,-0.7565083612904178,-0.8570735796498863,1.3390736772694387,0.6183037964429898,-0.11074610882508563,-0.11590953576945388,-0.42249763421037984,-0.6329979011384749,-1.1598427865417897,1.4453469881648966
2.158056055806175,2.335860567484332,0.20731062539797973,-0.716617834007429,-1.1867110394919524,-0.11074610880615343,-0.11590953576945388,-0.4224976342106008,-0.6329979011386692,0.25993379238505854,1.048236069640029
-0.6116577465851676,1.916292923881526,-0.8570735796498863,0.25918151058883115,0.8729826762475362,-0.1107461087787978,-0.1159095357518957,2.5835074020532955,0.9969860111378333,-0.5942773144790652,-0.8595035407924402
-0.6116577465850577,-0.7565083612918004,0.07492831540631711,-0.15529777263070543,-0.17634522747262693,-0.11074610877253693,-0.11590953568418391,-0.42249763421061004,-0.6329979011386878,1.1372781459374663,0.11948080214275263
2.430690076623223,-0.692407749074808,1.2009387682089165,1.0167361279757745,0.8502271287505743,-0.11074610880018831,-0.11590953575875862,-0.4224976342105667,-0.6329979011386513,-0.5718054006700937,0.5585027231862243
-0.6116577465851497,2.3980187369069697,-0.7003450977057412,-1.089869022774346,-1.5642320708235076,-0.1107461088221971,-0.11590953558200712,-0.4224976342106191,-0.632997901138683,-0.7974288305426543,1.384176592117018
0.9095161650190116,-0.7565083612919034,0.8258555565658913,0.6131113560166007,1.4765805115744448,-0.11074610876452648,-0.11590953576945388,2.764293082300303,1.0480168150212614,-1.2497054654767712,-0.5663167745413957
1.5105502563656859,0.01658387090215547,0.9871489457511275,0.4938094011441058,0.621331389141509,-0.11074610877728401,-0.11590953572242536,-0.4224976342106217,-0.6329979011386955,-0.6420434379289484,0.1562255719762373
-0.6116577465851576,-0.7565083612919034,-0.7604497097134468,-1.3163317961262655,1.440961518436861,-0.11074610868692485,-0.11590953576524204,-0.4224976342103708,-0.6329979011386859,-0.9017635329508059,-2.8175938629564254
-0.6116577465851545,2.8253561516876053,-0.6927369189705879,1.8732168673121627,1.7079339543002698,-0.11074610873790335,-0.11590953576945388,-0.422497634210585,-0.6329979011386636,-0.8108587738638376,0.6449821487216356
