Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Total Asset Growth Rate,Fixed Assets Turnover Frequency,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Current Liabilities/Liability,Current Asset Turnover Rate,Quick Asset Turnover Rate,Fixed Assets to Assets,feat_asset_quality,feat_quick_to_current,feat_financial_volatility,Bankrupt?
-0.6100930704231262,-0.7515743551900171,-0.15293358491888753,-0.8549105520232252,0.2391813173547246,2.2618616134689558,-0.4819443568295077,-0.8275136123795144,-0.42518272580917227,0.9702992475454776,-0.42333492158614644,-0.6440445316275055,1.8615627008928657,0.7380743738334364,0.5308572513416282,-1.0096005354508475,0
1.9703504528917148,-0.607804131604685,-0.1529335849149158,-0.8549105520232252,-0.3566522263266319,-0.4110359189429773,-1.5135464531200291,-1.4813893639250655,-0.8784478971151973,-0.2747887593852566,1.207353186296852,-0.033709609232278184,1.7617050894695634,-2.5817633870278196,-1.4499168372087214,3.915970579626654,0
-0.6100930704231623,-0.751574355190102,-0.15293358491242073,-0.8549105520232252,-1.884445643592845,3.4458027126604494,-0.7175676295294611,-1.0342623384930714,-0.4882443443306324,-0.528561267726653,-0.42333492158616853,-0.644044531627523,1.2082547990957166,0.7308613710378724,0.40829716650308406,1.5883863213070784,0
1.048098074522843,-0.751574355190102,-0.15293358491702386,1.6443586330965336,0.634094247469112,-0.41103591894281916,0.5384466090697284,0.39465465223961577,-0.7177634152271367,0.7948405666577943,-0.4233349215861395,-0.6440445316275037,-0.6828658747776877,0.2907730397972458,0.287321285291858,-0.3127140634218958,0
0.36805339148316973,-0.751574355190102,-0.15293358491601566,-0.8549105520232252,-1.6449690571120765,-0.41103591894296915,-1.5044054689240294,-0.8186357646041351,-0.8318913995417007,-0.48594182522424223,2.2256431401277608,-0.14333287199259484,1.9531229545529054,-2.1186233877989316,-2.3934897998533846,0.5196716101978138,0
-0.6100930704230717,-0.7515743551899553,-0.15293358491888753,-0.8549105520232252,-1.9085907587059394,-0.4110359189429737,1.3433370294754994,0.5527951635356144,1.1978656188089198,0.9138720077533327,-0.42333492158601377,-0.644044531627381,-0.018689217743235904,1.4394766030064152,1.2905723637121604,-1.0076115050037828,0
-0.6100930704231647,-0.11344983339386666,-0.15293358491626005,0.2251910479303113,0.21146812927652195,-0.41103591894293423,0.4169968023482746,-0.22601455651980148,0.3653635463346705,0.9895794249065843,-0.42333492158613445,-0.6440445316274874,-0.28968287957146305,1.449324527283205,1.194267765900614,0.3519703443423561,0
-0.6100930704231468,2.465957119168024,-0.15293358491888753,0.21675275418067722,0.1317927135516894,-0.411035918942803,-0.9915616183726661,-1.430689894769382,-0.4462134109495304,-0.7691811754249843,-0.4233349215861716,-0.6440445316275216,-0.9370574274781823,1.020362660619835,0.8510901265377756,-0.6634772694621774,0
-0.6100930704231166,-0.751574355190102,-0.15293358491888753,-0.8549105520232252,-0.020629820878425045,-0.4110359189426561,1.2566816272902566,0.738101521167723,-0.5989784939193599,1.1063846632208807,-0.4233349215861718,-0.644044531627522,-0.7480375635972991,0.7746467952437599,0.8684975439455548,-0.39555508021881886,0
1.1878332833666114,-0.04041148451357467,-0.15293358491644338,-0.8549105520232252,0.2045398322569713,-0.4110359189429008,-0.3626794551384035,-0.5656521305908092,-0.8777673977997005,-0.26922036431686436,3.058789465989413,1.8802533027451425,-0.16394715257208003,0.3132699098732161,0.20843180920620152,0.1199646313705244,0
-0.610093070423171,-0.04041148451357467,-0.15293358491569997,0.472202919510595,0.2980718420209052,-0.411035918942793,0.13183216661200062,-0.03374289139873616,-0.09410950678055219,-0.974918337693551,-0.42333492158614816,-0.6440445316275102,-0.7629014553437751,0.17530673474725522,0.2513225355025384,-0.6496934033950831,0
1.516987330865266,-0.751574355190102,-0.15293358491659614,0.8557617263122775,-1.5770717463204802,-0.4110359189423889,1.5160278442886006,1.1591996778607974,0.07095700834873735,-0.4891260316708123,-0.42333492158615715,-0.6440445316275123,-0.9434199150172753,0.36476647516029276,0.6466766757480037,0.17179063024212338,0
-0.6100930704231593,-0.751574355190102,-0.15293358491697295,1.0697875405076138,0.8246224155067551,-0.41103591894249575,-0.3653171989488079,-0.1727547051795026,-0.7092321225125676,0.10097691765865452,-0.42333492158615926,2.275134071953115,-1.016338289189881,-0.2513555894410953,-0.49788856386036073,-0.5335922270953284,0
-0.37844314642887333,-0.47748834070774304,-0.15293358491752287,-0.8549105520232252,-0.051807157466403,-0.41103591894251157,-0.5508251789362618,-0.9880187463731791,-0.5015987105122992,0.7060000386942495,-0.423334921586135,-0.6440445316274933,-1.1516833710373144,1.1070794724284767,0.8013144386878132,0.3463474705185176,0
-0.6100930704231732,0.9398400399324494,-0.15293358491600548,-0.7129937935066031,0.8038375244481031,-0.41103591894285074,0.12284981748322361,0.439156116896308,0.03411999693466952,-1.1225037685114418,-0.4233349215861748,1.4595369970163596,0.37930940992914824,-0.28504618036297946,-0.4314541309373628,-0.4824138596255309,0
2.0231393095660275,-0.751574355190102,-0.1529335849159342,-0.8549105520232252,0.3500340696675351,-0.4110359189428926,-0.6272274160011563,0.5074497698744325,-0.670615893687787,0.8649026432191615,-0.4233349215861658,0.9262346376418461,0.21774193423442614,-1.4070801664141188,-1.664495509243503,0.269087437110385,0
-0.6100930704231707,0.8552693201763217,-0.1529335849141418,1.190992123456944,0.6999130691548433,3.020386588883167,-0.5879869352465742,-0.9001351724271066,-0.7253841255965191,0.3245969139214636,-0.4233349215861577,-0.6440445316275151,1.283907425811611,-1.4308612813984039,0.4220409892971754,0.5321852519700941,0
-0.6100930704231377,1.3896025040900368,-0.1529335849142742,-0.8549105520232252,-1.908590758705934,-0.4110359189429618,-0.7819081345452555,-0.3949537017337955,-0.6632127760078435,-0.5106999462349594,-0.42333492158613845,-0.644044531627521,0.44387393069947867,-0.8487263926331422,-1.0669763659799092,0.0732592763876391,0
2.2901888198007847,-0.6274091620936055,-0.1529335849170748,-0.7053226173705689,1.0186147320541734,-0.4110359189429816,-0.2742618064842604,-0.69968943205164,0.3227338074392995,-0.6802659817686737,-0.423334921586139,-0.6440445316274971,0.48576801075210585,0.9209660988869229,0.7551838677269407,-0.5424442885820803,0
-0.610093070423108,-0.751574355190102,-0.1529335849123189,1.4955378160574815,0.686056475115742,3.4458027126604494,-0.48663670592484165,-1.0674742893057665,-0.4342484041115955,1.159433930736004,-0.38872730497349633,-0.6440445316275228,2.144014691309454,1.1924588823571551,1.2905652548073283,0.49352334845075646,0
-0.6100930704231271,2.8772783470728265,-0.1529335849140807,-0.3286678690913176,-0.3462597807973059,-0.41103591894280816,1.2391371277317536,0.9199612585701951,0.04765055663945462,0.9929388766498006,-0.42333492158614416,-0.6440445316275032,-0.5481057333578082,0.41185554600287594,0.5911618904923925,-0.6569856955155153,0
-0.6100930704231384,1.6625352814848122,-0.1529335849162397,0.11242475873061492,0.42970948539236764,-0.4110359189429588,-0.5968935967022563,-0.7791723196645861,-0.1533036126925961,-0.6162240578838659,-0.42333492158610375,-0.6440445316274824,-0.5485248099186134,0.26489526390203516,0.08445841676629061,-0.6613622523579666,0
-0.6100930704231694,-0.751574355190102,-0.15293358491023118,-0.8549105520232252,-1.264259135887768,-0.4110359189429512,-1.782550610450326,-0.9199799674112108,-0.8814794372310261,0.6213124869846898,2.5994908504502967,-0.6440445316275245,0.49307773333627936,-3.0853610312600908,-3.385758020621798,1.6265047382109337,1
2.3771351719702407,-0.5036283813596371,-0.15293358491717662,-0.662364031008781,0.22532472331562328,-0.41103591894296426,0.44834120295802166,0.4694486100954865,0.6475887720290912,0.559996845020887,-0.4233349215861139,-0.6440445316274902,0.1636984339569362,-0.9270249798673248,0.04118161036180707,-0.5319243730727433,0
-0.6100930704231676,-0.31334426190835,-0.15293358491600548,1.21400565186505,0.9146902767609136,-0.4110359189427997,-0.03599802262869102,0.3801712603491388,0.0686111912345865,0.8799125888238666,-0.42333492158617214,1.4862021149850853,-0.308201622198967,-0.4625422669643115,-0.6165968204884884,-0.3740979784123936,0
-0.6100930704230827,0.7745427240454728,-0.15293358491888753,-0.8549105520232252,-1.7748746262286514,-0.4110359189425641,1.1638053790080798,0.7009999395402741,0.03269579087039828,1.1590943942101024,-0.42333492158614405,-0.6440445316275007,-0.8188970925951458,0.5430494912278526,0.7898667772458311,-0.0036261095527453423,0
-0.6100930704231661,-0.751574355190102,-0.15293358491639245,-0.8549105520232252,0.03479655527798021,1.2304281812919595,-0.5786599187446634,-1.094840841719668,0.3119674663328346,-2.4415824850010406,-0.42333492158613184,-0.6440445316274868,1.8935383944835404,1.158163232634515,1.0803295889148974,0.02372822994561359,0
-0.6100930704230604,-0.751574355190102,-0.15293358491888753,4.069984527310358,-1.9085907587059048,-0.4110359189396719,2.313998823511533,2.014885516319748,4.1359621132081505,0.8904813153674193,-0.4233349215859472,-0.6440445316273359,-1.2460750095530362,1.1536608973907974,1.0103672098500172,-1.049336811509242,0
0.8183112866464237,-0.5624434728263985,-0.15293358491261422,-0.8549105520232252,1.2022146030722658,-0.41103591894297337,-1.0917110022804573,-1.4164830782166518,-0.34325377565402015,-2.3825577119066086,2.891448109940278,1.8032207397243794,0.8112771011852239,0.24609469267007555,0.32611038342958554,0.05154560131159325,0
1.3120423578944056,-0.751574355190102,-0.15293358490932482,1.2661696495900774,0.19761153523742064,-0.41103591894271985,0.276789476420103,-0.12977004431292713,-0.7467050367480156,0.4615702173400874,0.6768454830772529,0.3336764605590533,0.345470515879151,0.893010996582982,0.7072390665887897,-0.047361746196330066,0
1.1878332833666114,-0.028879113637739096,-0.15293358491176898,-0.8549105520232252,-1.6803033719117848,-0.41103591894294844,0.46803284970127473,0.028191263809512913,-0.7739615419521847,-0.25283297564651147,-0.42333492158614755,-0.6440445316275035,0.2924182894476317,0.965833657520124,0.7689757114115878,0.40157961406976345,0
-0.4722209976973579,-0.751574355190102,-0.15293358491311324,2.0609034972831637,0.14564930759079073,-0.41103591894225594,1.446406770368426,1.732012881230442,-0.6746156843154936,0.6638807989666712,2.7881949328035773,1.4802765332142573,-0.7838012551670064,0.019846278970735372,-0.03963756533254438,0.36054570958536986,0
-0.6100930704231575,0.09028871874589521,-0.1529335849134391,-0.20362769807396894,0.28421524798180386,3.4458027126604494,-0.6522673664616575,-0.5836702953895618,-0.4261364513176599,0.5395933095035805,-0.4233349215861424,-0.6440445316275152,0.9101938283125092,-0.29580940910648335,-0.4668549002298765,0.24290010680553517,0
-0.6100930704231663,0.8206722075488151,4.123890257611286,0.2566428700880516,0.8627280491142837,-0.4110359189429403,-0.08282479721233169,0.2538690242052206,-0.3610939678112597,-0.5760531832580313,-0.42333492158609765,-0.6440445316274913,-0.3471149781782211,-0.48015182739844997,-0.5459404859964726,-0.3385893824829141,0
2.072822939377145,-0.751574355190102,-0.1529335849137752,0.963925309830351,0.9250827222902396,1.4391228835223246,-1.4474611812508165,-1.5991379201108022,-0.7908640284588778,-1.5740837823189788,-0.42333492158616925,1.592862586859988,2.332945030450656,-0.5934421376715183,-0.7365558708900399,0.20228200503736687,0
1.8492466052271155,-0.32872075640946413,-0.15293358491661652,0.604147149050371,0.7172338117037199,-0.41103591894277697,0.16775714371328948,0.42437971332798413,-0.14951997803301215,-0.18475328361333432,-0.4233349215861732,-0.4159096334506795,-0.24978682325747634,-0.2394594751363941,-0.34285495962198836,0.869260052632489,0
0.7499962956561369,-0.7385043348641549,-0.1529335849166776,0.024973350779836034,0.7899809304090019,-0.41103591892367775,0.8873098403888285,1.4428235568698056,-0.6584358437178973,-0.9656978120483872,-0.4233349215861745,1.506941651182983,-1.2460750095530362,-0.48044232222267835,-0.4105729617430917,-0.04625785806769372,0
-0.480605110227984,-0.751574355190102,-0.15293358491583237,1.8300010955885517,-0.47443327565899307,-0.41103591894288505,1.7135947941915255,1.3687250887638611,1.0644305581754034,0.4448258793802816,-0.4233349215861158,-0.6440445316274811,-0.3610180744687033,0.285870546712957,0.6361543186540981,0.22357730930444408,0
-0.6100930704231169,-0.751574355190022,-0.15293358491499726,-0.8549105520232252,0.654879138527764,1.4391228835223246,-0.654819525822049,-0.8176720330454444,-0.4379931559433523,-0.6099490240880024,-0.42333492158611913,-0.6440445316274939,1.755386885391365,0.19793205078493648,0.014037590731181568,0.5402041459694292,0
-0.6100930704231756,0.5977130372826606,-0.15293358491888753,0.2988343388362372,0.8661921976240591,-0.4110359189421084,0.5896154160305478,0.0355567237345521,0.22744566604418104,0.3867656675554004,-0.42333492158615865,-0.6440445316275102,-1.103446095147261,1.1733537327192396,0.9788260588409885,-0.5355814963467385,0
-0.6100930704231424,2.166115476396299,-0.15293358491614803,1.3858399973122004,0.38121140625551303,-0.411035918942422,0.7550641874618993,0.1855260437493568,0.18195537347941254,1.1428970919904526,-0.4233349215861636,-0.6440445316275142,-1.0682939390681974,1.1109054518882944,0.9901515759844225,-0.6518363659446179,0
-0.6100930704231027,-0.7515743551899867,-0.15293358491888753,-0.8549105520232252,1.0636486626812527,-0.4110359189421357,1.2948855522547045,0.8541043045481285,3.4863207955271456,1.0279764873709194,-0.4233349215861421,-0.6440445316274996,-1.0743983155076116,0.948626141735932,0.7559361642920036,-0.978429711320926,0
-0.6100930704230824,-0.7515743551900065,-0.15293358491888753,0.14464369850195888,0.24957376288405056,-0.41103591894295755,1.2392056651268377,0.4642165197461118,1.6257695445584064,0.8493999821795921,-0.4233349215859985,-0.6440445316273679,-0.5365306082475204,1.4385155543929216,1.2841848022299456,-1.0272227115955201,0
-0.6100930704230603,-0.751574355190102,-0.1529335849104247,-0.5258170957873823,0.8904412371924864,-0.4110359189428805,0.16189864785631705,0.8967332353947233,-0.3904837218123807,0.9667876702641095,-0.4233349215861435,-0.6440445316275205,-0.3618740929761961,-1.629932086155472,-0.8404410942411108,0.6794298246102524,0
-0.6100930704217346,-0.7515743551885148,-0.15293358491714606,-0.8549105520232252,1.3962069196196842,-0.31993265470015564,-1.0550937250479195,-1.1412330853545491,-0.8845941576978877,1.1527879175426947,-0.4233349215836908,-0.6440445316260935,2.373736589232514,-0.3337069004639552,-0.44021863480700374,-0.7584832835869432,0
-0.610093070423149,-0.32872075640946413,-0.1529335849140807,-0.8549105520232252,1.3165315038948517,-0.4110359189429694,-0.6460821206191458,-0.2540147386119213,0.05415150468343498,0.01021477427757263,-0.42333492158614433,-0.6440445316275224,0.7466972345064979,-0.7958415413146567,-0.9603888943695956,-0.10232614707024582,0
-0.6100930704231368,-0.5493734525004514,-0.15293358491329653,-0.8549105520232252,0.1941473867276453,1.8645390072996069,-1.027386137194908,-1.013316331793902,-0.7408953924960393,-0.2724819465369819,-0.4233349215860863,-0.6440445316274871,0.27834695036226537,-0.44564385166602405,-0.6576796483049817,0.23675487966021075,0
-0.6100930704231103,-0.7515743551899876,-0.15293358491888753,0.718447673477275,0.5648112772736055,-0.41103591894287744,0.5957571504509919,0.1459494547729424,0.5398060300474954,0.9623489881946331,-0.42333492158612634,-0.6440445316274868,-0.6540661907941108,0.9168180446268851,0.7838911091442236,-0.9643075827476131,0
-0.6100930704231361,-0.751574355190102,-0.15293358490285802,-0.8549105520232252,-1.6553615026414026,-0.41103591894290353,0.911290799237898,0.7523415011051565,1.2166105633785929,1.1594654082253668,-0.4233349215861628,-0.6440445316275194,0.2301747071837356,0.1609407339129139,0.3572075630382744,-0.5172087546043349,0
-0.6100930704231747,1.8278325973717888,-0.15293358491431494,0.40009386383187684,1.1952863060527152,-0.4110359189425738,1.3682537783528623,1.598441034587815,-0.07951606396604581,1.1347201304259422,-0.4233349215861309,-0.644044531627502,-0.7840631142497403,-0.5915961660753364,-0.002810314944561656,-0.20383411842895452,0
-0.6100930704231742,-0.3990682187520611,-0.15293358491166711,-0.8549105520232252,0.22532472331562328,-0.41103591894295455,-0.7494225401848805,-0.6926451221542372,-0.3596729424652826,-0.7524063737834011,2.8629644748680843,1.2314020988394843,0.8121233280869904,-0.30118047589629027,-0.5114076328724426,-0.2626098392539642,0
-0.3812378506057487,-0.751574355190102,-0.15293358491284845,-0.8549105520232252,0.7137696631939446,1.2906285761661034,-1.734011063484635,-1.3706020730514343,-0.7941126380650527,-0.3220566877291527,-0.4233349215861565,0.32478808790281144,2.311449785436254,-2.279388540640093,-2.662444709712342,1.2763199001335426,0
-0.6100930704231241,-0.5113166286101941,-0.15293358491216613,-0.7175964991882228,1.4481691472663143,-0.4110359189428525,-1.0191051667573636,-1.482780606443275,-0.4987158336815987,-1.65157258799095,-0.42333492158616987,-0.6440445316275194,-0.8621427421869741,1.2089074209999873,0.9794485623576586,-0.698165513258955,0
-0.610093070423017,-0.7515743551900413,-0.15293358491888753,0.8411864916538131,0.3985321488043897,-0.41103591894283975,1.877743205224581,1.025961518454136,4.1359621132081505,1.1289328963344736,-0.42333492158611863,-0.6440445316274723,-0.6869235401374819,1.4374792688660896,1.2905723637121604,-0.8550578824835324,0
1.64119640539306,-0.09422921526747403,-0.15293358491356132,0.9056243711964934,0.6687357325668654,-0.41103591894292724,0.4273907633218497,0.06098813012644522,-0.6012741835775554,0.8379898447891314,-0.42333492158615016,-0.6440445316275073,0.04840201621427387,0.8199246003718129,0.6345833441461515,-0.44501073060523433,0
-0.6100930704231591,0.724569116916852,-0.1529335849163823,1.3958125262890424,0.32924917860888314,-0.41103591894287406,1.1105566020370727,0.6564056801616658,-0.13145683662419388,0.38164838224740666,-0.42333492158615205,-0.6440445316275071,-0.1977461306025493,0.8197747086068835,0.7783225090809639,-0.6121825201687245,0
-0.6100930704230869,-0.7515743551899169,-0.15293358491658596,-0.1353542304632696,-1.9085907587059396,-0.4110359189411405,2.2879271321288677,1.4699379577382585,1.353434974174288,1.1594654082253668,-0.42333492158613695,-0.6440445316274898,-1.205349673259104,0.9684769462192818,1.1850862170965417,-0.4377946231546783,0
-0.6100930704230653,-0.751574355189912,-0.1529335849156796,-0.591022092943668,-1.90859075870594,-0.4110359189424348,1.2439104021309362,0.8421701419410764,0.1335430555041903,1.0011072282678912,-0.42333492158614494,-0.6440445316275024,-0.9982645674947702,0.5414874574929113,0.7022066996962473,-0.7171853944098784,0
1.8740884201326744,1.0090342651874629,-0.15293358491324563,-0.8549105520232252,-0.19037309785741613,-0.4110359189424885,0.5798491264728065,0.6404798448462506,0.2719744598567953,0.8263234366211596,1.8589163385732725,0.9143834741001903,-0.5801314989609891,-0.16556580291091827,0.020857004139877684,0.9298553100058781,0
-0.6100930704231488,-0.7515743551900517,-0.15293358491539444,-0.8549105520232252,-0.38782956291460985,-0.4110359189428113,0.8876266988090223,0.15031817583123447,0.8267174088368613,0.976423515788985,-0.42333492158612046,-0.6440445316274741,-0.8214872768342486,1.3759530125991508,1.2885675231315474,-0.7736375473008242,0
-0.6100930704231211,-0.7515743551900385,-0.15293358491888753,0.11242475873061492,0.2980718420209052,-0.4110359189427608,1.8269334495780776,1.334251231248999,4.003470826670279,0.43249970006797483,-0.423334921586148,-0.6440445316275035,-0.5504979928584515,0.8923768901986334,0.8125393586322578,-0.9240344126088512,0
-0.6100930704231727,-0.46710920691949104,-0.15293358491671835,0.128534228616287,-1.908590758705939,-0.41103591894297004,-0.7569233590069533,-0.7940959027679766,-0.6898390256189347,1.1594654082253668,-0.4233349215861748,1.5484207235787784,1.7030364844033767,-0.13229345092818837,-0.32667837575610126,-0.5433319829217663,0
1.6132493636243066,-0.4970933711966635,-0.15293358491411124,0.5251340348492262,0.4608868219803456,-0.4110359189427845,0.7131411902742052,0.7375671232396138,-0.11149654208530582,0.6622453492870952,-0.4233349215861732,1.9572858657659056,-0.12031555963075893,0.2947665548312648,0.0939552578801661,-0.26656354044430075,0
1.7685107067840493,-0.04041148451357467,-0.1529335849164943,1.945835855242656,0.6687357325668654,-0.4110359189428638,0.7623215163869362,0.8331673235315017,-0.30501529657435766,0.7006097869285981,-0.42333492158615216,-0.6440445316275152,-0.22433161030823234,-0.11844175975829549,0.048035296646693836,0.5937970789704441,0
1.942403411122961,-0.3479413745358567,-0.15293358491549627,0.5788322678014611,-0.19037309785741613,-0.41103591894249186,-0.014242421038742188,0.11649609626119026,-0.5470620375619132,0.7329016802953728,2.6564581205946833,1.269918380349866,-0.8769005035466267,-0.21376558457746359,-0.2483438393341722,-0.15661572620122843,0
0.5916297256331993,-0.751574355190102,-0.15293358491273645,-0.8549105520232252,0.6895206236255172,2.5026631929655307,-1.3264041290855708,-1.122698052570429,-0.2935748341984797,0.2883211721339818,-0.4233349215861642,1.2195509352978284,1.9065130893437912,-1.2981534316277343,-1.4423342148068012,1.6149700681829176,1
-0.6100930704231566,-0.6208741519306321,-0.1529335849151602,1.029897424600239,-1.9085907587059243,-0.41103591894293573,0.47720946542113163,-0.1261157041826609,-0.50075936629123,0.6071092750618584,-0.4233349215861394,-0.644044531627493,-0.2609857289520861,1.5176222952058558,1.0948629978538742,3.650371443831191,0
-0.6100930704231159,-0.751574355190102,-0.15293358491888753,1.0912668336885119,-1.9085907587059372,3.4458027126604494,-0.3416736633865563,-0.9236142627740982,-0.8745367347528886,1.1052374484411571,-0.42333492158617214,-0.6440445316275194,2.0868184553585203,1.339221952859675,1.2373330178789903,-0.8583363570162852,0
-0.6100930704230576,-0.7515743551899855,-0.15293358491384648,-0.8549105520232252,0.6479508415082134,2.4424627980913867,-1.142554930210406,-0.7887347765357745,-0.4591535114112896,-1.3183677306436539,-0.4233349215861086,-0.6440445316275129,1.5931026912260051,-1.4518837931835131,-1.4115765641053781,0.08990612772871687,0
-0.6100930704230665,-0.7515743551899818,-0.15293358491888753,-0.8441709054327783,1.371957880051257,-0.4110359189422668,1.8019716570762199,0.9610729564914648,3.784789982774665,0.9694796063620733,-0.4233349215860505,-0.644044531627413,-1.1632433948992156,1.421008647370278,1.2872676287824991,-1.049336811509242,0
-0.6100930704231627,-0.7515743551900564,-0.15293358491622952,-0.8549105520232252,0.8246224155067551,-0.41103591894288016,0.282208579355073,0.4101295587330714,2.026272695030031,1.0530821317331929,-0.42333492158616665,2.1913463457136086,0.10337035213256607,0.026601952472418856,-0.1431895934549261,-0.5392584985499688,0
-0.6100930704228767,-0.7515743551899159,-0.15293358491888753,0.3625051007653139,0.30846428755023114,-0.4110359189414238,1.895489152921608,1.0436567290116174,3.387178487251855,0.8951381787213879,-0.42333492158611696,-0.644044531627471,-1.1953497681657226,1.2929580987427993,1.2876659975178344,-0.9682915590266731,0
-0.6100930704230999,-0.751574355190102,-0.1529335849137752,1.2032660052746045,1.0601845141714774,2.988279711616957,-0.7772105269728736,-1.3247500506633585,-0.616979706826019,0.05960163961412582,2.4784354013934755,2.066909128526222,2.5123550970132658,1.2754376214538634,1.2905610561295748,0.8786286607491112,0
2.221873828810498,1.2204610645777816,-0.15293358491888753,0.9155969001733426,-1.908590758705939,-0.4110359189428583,1.0673612045396432,0.4032988658847151,1.67844436554398,0.10101698531283199,-0.423334921586119,-0.6440445316274754,-0.45973489875535634,1.2274799953469615,1.119490066216804,-0.7920181218069582,0
-0.6100930704231735,1.0359431305644125,-0.15293358491563885,-0.8549105520232252,-1.9085907587059394,3.4458027126604494,0.3143596532747307,0.4270480530120413,-0.6474749971200618,-0.7857568158015669,-0.4233349215860805,-0.6440445316274718,0.578813126804246,-2.3942704992884805,-0.11393408790876682,0.6232143819396894,1
-0.6100930704231559,-0.7515743551900632,-0.1529335849162397,0.984637485397646,0.4816717130389976,2.988279711616957,-0.9607840753346916,-1.2184626900930555,-0.5643818376308493,-0.9744066813656321,-0.4233349215861707,2.1706068095157107,1.4043999691779046,-0.3240446325592301,0.13618267072540094,-0.1440226957506903,0
-0.6100930704231036,-0.7515743551900353,-0.15293358491450842,-0.8549105520232252,0.40546044582394036,-0.4110359189427554,-0.818026539174391,-0.06679149858332924,-0.7459306688714429,0.95798131221978,-0.4233349215861748,0.6951369485795569,-0.5806335777298463,-1.5978596428173915,-1.5152264324218199,-0.35115852198296454,0
